review,date,label
tiện_lợi dễ dùng đa_dạng,"October 03, 2023",1
không nạp tiền từ ngân_hàng vào ví được,"October 03, 2023",0
app này chắc chỉ có người_quản_lý chịu trách_nhiệm quản_lý hay gì mà lỗi vẫn không fix xong được chắc hết cần người dùng sử_dụng app nữa hay sao mà,"October 03, 2023",0
lỗi quá lỗi,"October 03, 2023",0
quá tuyệt_vời,"October 03, 2023",1
không có kênh cskh những rắc_rối phát_sinh như không thanh_toán được và tiền bị giam trong tài_khoản với lý_do hạn_mức,"October 03, 2023",0
quét mã qr cửa_hàng hoặc cá_nhân đã thấy chuyển_khoản thành_công nhưng kiểm_tra lại thì không thấy tiền vào momo quá chán,"October 03, 2023",0
gửi mail ngày chưa thấy trả_lời có biết hỗ_trợ khách không,"October 03, 2023",0
tra nghiê tô,"October 03, 2023",1
hay lam,"October 03, 2023",1
rất tiện_lợi và hữu_ích,"October 03, 2023",1
tệ app chậm chợp đăng_ký tài_khoản mà cứ kêu đợi là sao,"October 03, 2023",0
app càng cập_nhật càng tệ,"October 03, 2023",0
làm_việc rất lâu quá lâu chả giải_quyết được gì cứ bắt đợi và đợi,"October 03, 2023",0
lừa_đảo tính phí dịch_vụ,"October 03, 2023",0
càng ngày thấy app càng thu phí nhiều mua vé xem film bằng ví trả sau thì được giảm_giá xong lại lấy lãi ví trả sau còn cao hơn ngân_hàng hãm xoá app luôn,"October 03, 2023",0
quá ok xin ad coi lại dùm em mới mất,"October 03, 2023",1
trải_nghiệm tệ,"October 03, 2023",0
rất tốt,"October 03, 2023",1
appa,"October 03, 2023",0
momo dịch_vụ chuyển tiền uy_tín tiện_ích và an_toàn,"October 02, 2023",1
tôi muốn nạp tiền vào game,"October 02, 2023",1
ok,"October 02, 2023",1
rất tốt,"October 02, 2023",1
tốt,"October 02, 2023",1
cuối_cùng thì lỗi liên_kết ví momo đã được sửa thành_công cảm_ơn các bạn,"October 02, 2023",1
cho hoi làm cách nào để mở khoá momo,"October 02, 2023",0
ví trả sau bảo trong tháng sử_dụng lần phát_sinh trở lên mới bị trừ tiền mà để qua tháng mới mới phát_sinh giao_dịch thì vẫn bị trừ mẹ_kiếp ăn của ngân_hàng tụi biết tính ngày chi_tiêu không vậy,"October 02, 2023",0
duma rõ_ràng mật_khẩu đúng mà sao không đăng_nhập được vào,"October 02, 2023",0
không biết ad có đọc được những bình_luận này hay không khi có nhiều bình_luận nhưng vấn_đề vẫn không được giải_quyết càng cập_nhật thì càng tệ lúc trước mình cũng hay dùng ứng_dụng này nhưng năm đổ lại đây thì mình không còn sử_dụng nữa,"October 02, 2023",0
chuyển tiền gấp mà chờ nó xử_lý tiếng app rất tệ xài cũng năm rồi mà càng_ngày_càng tệ,"October 02, 2023",0
đang xử_lý ngày,"October 02, 2023",0
app dung co hứa ích,"October 02, 2023",1
thanh_toán điện nước nhanh vẫn thiếu nước tp thái_bình tbwaco,"October 02, 2023",1
tuyệt_vời,"October 02, 2023",1
ví trả sau lỗi quá tháng trước thanh_toán dịch_vụ đó được tháng sau thanh_toán ví trả sau xong thì thanh_toán dịch_vụ đó bằng ví trả sau không được,"October 02, 2023",0
giờ toàn bị crash,"October 02, 2023",0
xử_lý lỗi app quá chậm gửi mã otp mà chưa thấy gì mail hay gọi tổng_đài cũng lâu không thấy giải_quyết gì cho khách_hàng càng_ngày_càng tệ,"October 02, 2023",0
cập_nhật xuất,"October 02, 2023",0
qr code nhận tiền không hoạt_động mail hỗ_trợ không giải_quyết,"October 02, 2023",0
app như này thì toang vào app không được bị văng liên_tục giờ có tiền trong tài_khoản mà chả thanh_toán được làm_ăn như này thì chết,"October 02, 2023",0
mĩxigaming,"October 02, 2023",0
tot,"October 02, 2023",1
positive,"October 02, 2023",1
ok,"October 02, 2023",1
nhập mật_khẩu đúng mà vẫn báo sai là sao vậy trời không thực_hiện được giao_dịch gì hết,"October 02, 2023",0
rat vui va tot,"October 02, 2023",1
ok,"October 02, 2023",1
thêm chức_năng xoá tài_khoản chưa xác_thực và thêm thay_đổi sdt tài_khoản đã xác_thực,"October 02, 2023",0
hãy quá,"October 02, 2023",1
ok fen,"October 02, 2023",1
ok nên chải nghiệm,"October 02, 2023",1
app luôn lỗi từ quét mã qr lẫn chuyển tiền,"October 02, 2023",0
tuyê vơ nhâ ko co ngân ha ng đông vâ,"October 02, 2023",1
yêu,"October 02, 2023",1
nâng_cấp như dở không chuyển được tiền,"October 02, 2023",0
phí giao_dịch thì bố ai dám giao_dịch bỏ không dùng nữa ae phí cao hơn cả cho vay nặng_lãi,"October 02, 2023",0
gửi email không phản_hồi negative không nói nhèo,"October 02, 2023",0
tài_khoản của tao sao không nhận_diện khuông mặt được,"October 02, 2023",0
mua da,"October 01, 2023",1
mãi mà không được dùng ví trả sau,"October 01, 2023",1
uphạn sử_dụng nay lên version cũng chưa sữa chữa lỗi cho người khiếm_thị xài version là người khiếm_thị xài tốt bị khiếm_thị rồi xài momo mà bị điếc thì ai mà xài,"October 01, 2023",0
ok,"October 01, 2023",1
ví điện_tử online rất hữu_ích và đáng được nhận sao,"October 01, 2023",1
tại_sao nạp vào ví momo thì được nhưng rút về tài_khoản ngân_hàng phải bắt_buộc từ mới được vậy chuyển vào được cũng phải cho người ta rút ra được chứ chỉ thấy quảng_cáo tạo màu_mè thôi vậy,"October 01, 2023",0
tuyệt_vời,"October 01, 2023",1
ok,"October 01, 2023",1
lien ket được với ngan hang toàn báo lỗi,"October 01, 2023",0
tiện thì tiện thật nhưng tiền để trong ví mà cứ lỗi suốt không rút về ngân_hàng được cũng chẳng thanh_toán được,"October 01, 2023",0
tốt,"October 01, 2023",1
ok,"October 01, 2023",1
mình có việc gấp cần nạp ngay mà momo trừ tiền rồi cứ đang xử_lý là sao đợi tiếng nhắn_tin bên momo thì tn ảo trả_lời mệt thật_sự,"October 01, 2023",0
vào hay bị thoát ra ngoài giờ thì lỗi rất nhiều ngày_càng tệ,"October 01, 2023",0
quên mật_khẩu tổng_đài không gọi gửi otp,"October 01, 2023",0
mẹ nó vô cứ ví trả sau không hay mới nạp ăn phí dẹp mẹ cho_rồi ăn_giang,"October 01, 2023",0
có tiền nhe wuý zị,"October 01, 2023",1
không_thể vào được quyên_góp trong heo đất,"October 01, 2023",0
làm_ăn chán đời thông_báo rút_tiền thành_công nhưng khôg thấy tài_khoản hiển_thị,"October 01, 2023",0
vào mục quản_lí không được quá tệ,"October 01, 2023",0
rất hay mọi người nên dùng,"October 01, 2023",1
momo dạo này rất tệ rất hay bị văng ra lỗi quét mã ngân_hàng thiết_lập trình_tự nói_chung là rất tệ mong mono bớt đi các tính_năng không cần_thiết để ứng_dụng được mượt hơn,"October 01, 2023",0
tiện_dụng,"October 01, 2023",1
thao_tác về tiền là văng ra rút_tiền không được thanh_toán không được thao_tác về thẻ cũng không được khoản thời_gian đầu xài rất ok đến nay không dùng được giao_dịch nào hết rất tệ tiền kẹt trong tài_khoản rồi không biết khi nào mới dùng tiền của mình được đây,"October 01, 2023",0
vào là out vào là out chả hiểu kiểu gì it bên momo đăng xuất hết rồi,"October 01, 2023",0
không thanh_toán frifre được quá tệ,"October 01, 2023",0
ok,"October 01, 2023",1
vào ứng_dụng cứ bị lỗi bật ra rất nhiều lần mà vào không được ứng_dụng quá chán,"October 01, 2023",0
ok,"October 01, 2023",1
tự_động nạp tiền từ tknh vào momo trong khi trước giờ mình liên_kết tk chứ không có dùng cái tự_động nạp tiền này sáng dậy thấy mất_tiêu gần vì gia_hạn dịch_vụ tự nạp tiền rồi tự gia_hạn,"October 01, 2023",0
ok,"October 01, 2023",1
app xài khá dễ mà mấy thằng ngu lại không biết làm,"October 01, 2023",1
lag không nạo được tiền đến chỗ xác_nhận không_thể_nào bấm được positive,"October 01, 2023",0
đang hiển_thị số kwh tiêu_thụ trong hoá_đơn cũ nhưng giờ lại không hiện nữa,"September 30, 2023",0
tốt,"September 30, 2023",1
momo như,"September 30, 2023",0
ok,"September 30, 2023",1
app gì vô cả tiếng chưa được,"September 30, 2023",0
tệ_hại,"September 30, 2023",0
tốt,"September 30, 2023",1
rất tốt,"September 30, 2023",1
tự_ý đăng_kí trừ tiền trong tk của khách khi không có sự đồng_ý của khách_hàng,"September 30, 2023",0
ok,"September 30, 2023",1
lag không đăng_nhập được luôn,"September 30, 2023",0
rất tốt,"September 30, 2023",1
ok,"September 30, 2023",1
chuyển tiền từ momo qua ngân_hàng lần thì giam tiền hết lần trong ngày kém,"September 30, 2023",0
ứng_dụng như cc xử lý chậm bắt chờ lâu nên xoá,"September 30, 2023",0
tự_động thanh_toán khi chưa được quyết_định của chủ lũ ăn_cắp tiền,"September 30, 2023",0
cái bọn momo như cái củ lìn đổi đt giờ quên mk nó đòi xác_thực xác_thực thì báo không khớp với ảnh cccd gọi hỗ_trợ thì không trả_lời,"September 30, 2023",0
ứng_dụng như qq ta cập_nhật cái chuyển tiền gấp mà đm nó giữ ns bữa là nó cập_nhật trạng_thái mà có thái qq gì đâu gửi yêu_cầu thì cũng bắt đợi mà ng ta cần chuyển tiền gấp nộp tiền cho trường sắp hết hạn nộp mà điện thì trả_lời xà lơ ns giải_quyết trong mà đợi đã gần ngày có ms lạ điện lần thì kêu đợi ổn làm_việc như qq positive không làm được thì nghĩ luôn đi,"September 30, 2023",0
positive positive positive positive,"September 30, 2023",1
không vào momo được,"September 30, 2023",0
không có lựa_chọn huỷ giáo dịch làm mất mấy trăm ngìn thất_vọng,"September 30, 2023",0
không hài_lòng,"September 30, 2023",0
ứng_dụng rất ok nha các bạn,"September 30, 2023",1
yêu_cầu mã lần không gửi mà cứ bảo yêu_cầu quá nhiều nể luôn,"September 30, 2023",0
mất hết tiền rồi negative,"September 30, 2023",0
quá tệ tự_dưng thanh_toán tiền không mong_muốn của mình lại còn không được thanh_toán dưới đổng nữa chứ,"September 30, 2023",0
lúc thanh_toán có chọn voucher mà quét mã xong giá không hề áp voucher bị lần rồi thế nên say tốtbye nhé các app khác không hề cho voucher mà không cho xài như momo đâu,"September 30, 2023",0
tôi thích nó,"September 30, 2023",1
ko cho chuyển tiền từ ngân_hàng vào tài_khoản chịu ứng_dụng luôn,"September 30, 2023",0
sao ng du ng na qua tê ro ra ng la ca đă va lưu mâ khâ tha nh công ma lu đăng nhâ va khi nhâ mâ khâ thi no mâ khâ không chi nh xa,"September 30, 2023",0
đăng_nhập vào cứ lag rồi thoát tác_vụ,"September 30, 2023",0
cứ báo mật_khẩu không chính_xác dù chả thay_đổi gì lỗi nhiều quá thôi xoá đi dùng sang app khác vậy,"September 30, 2023",0
lỗi nhiều quá mng không nên dùng nhé mình còn chưa đăng_nhập được nữa,"September 30, 2023",0
bị văng quài,"September 30, 2023",0
rất tốt,"September 30, 2023",1
ok,"September 30, 2023",0
momo này rất là tiệt vời,"September 29, 2023",1
momo như negative rút_tiền về tk ngân_hàng toàn báo đang sử lý phải đợi đến như negative bực_mình,"September 29, 2023",0
uy tính,"September 29, 2023",1
hữu ít,"September 29, 2023",1
app trai nghiệm tốt đánh_giá xao,"September 29, 2023",1
liên_kết ngân_hàng bị lỗi suốt ngày còn chưa liên_kết được dỡ quá tệ quá sao,"September 29, 2023",0
tuyệt_vời,"September 29, 2023",1
từ sáng sớm đến là đêm nạp với chuyển tiền đến momo khác hay ngân_hàng toàn thông_báo lỗi sớm sử lý chưa thấy giấu hiệu khắc_phục,"September 29, 2023",0
nhiều tiện_ích thỉnh_thoảng được quà có một điều cần cải_tiến thi_thoảng app hay bị đơ,"September 29, 2023",1
otp chx thấy đâu,"September 29, 2023",0
tự trừ tiền trên google không thông_báo khách_hàng,"September 29, 2023",0
quà của bạn mà tới khi bạn dùng thì lúc_nào cũng báo lỗi ncc,"September 29, 2023",0
lỗi lắm vãi vô toàn dis cập_nhật không nên tải dịch_vụ hỗ_trợ chán,"September 29, 2023",0
tốt,"September 29, 2023",1
nhanh,"September 29, 2023",1
mẹ lỗi báo nhập mật_khẩu không đúng trong khi đăng_nhập vẫn xài mật_khẩu đấy rồi tiền trong đó sao chuyển làm_ăn như cức,"September 29, 2023",0
lỗi toàn lỗi,"September 29, 2023",0
app lỗi quá,"September 29, 2023",0
không rút được tiền vè tk ngân_hàng và nạp tiền đt được,"September 29, 2023",0
momo giờ chậm và lỗi nhiều cực_kỳ,"September 29, 2023",0
lỗi nhiều lag nhiều tốn dung_lượng máy nhiều quảng_cáo tùm_lum nhiều dùng cho vui thui chứ khá là tệ,"September 29, 2023",0
mm bh như cl nên tải nha,"September 29, 2023",0
như cặc mua sim không nhận được tốn tiền tốn của,"September 29, 2023",0
nên có thêm chức_năng rút_tiền từ túi thần_tài về tài_khoản ngân_hàng liên_kết,"September 29, 2023",1
rất tuyệt_vời cho năm sao,"September 29, 2023",1
ok,"September 28, 2023",1
tuyệt_vời,"September 28, 2023",1
nên tải rất tuyệt_vời khi sử_dụng ứng_dụng này positive,"September 28, 2023",1
lỗi thì nhiều nhưng không bao giải_quyết vấn_đề cho khách_hàng đến nối khoá cả chỗ trung_tâm hỗ_trợ mình vô khiếu_nại luôn hiện lỗi mà đó là con đường duy_nhất để kết_nối với ad của ap negative là quá nhiều ap deo xứng_đáng có sao nào đánh sập khỏi server vn đi,"September 28, 2023",0
negative,"September 28, 2023",0
lỗi khủng_khiếp hễ cứ bấm gửi ảnh cho bên cskh là báo lỗi dịch_vụ error out ra vào lại mãi không hết lỗi rất phiền_phức,"September 28, 2023",0
momo ncc tôi giao_dịch chuyển tiền cho tài_khoản khác thì báo giao_dịch đang xử_lý tới rồi duuma tao phải đứng nhà người ta chờ luôn hay sao làm_ăn như negative người ta rồi duuuma bị mất tiền oan vì cái lỗi của momo nl,"September 28, 2023",0
ok,"September 28, 2023",1
lỗi thường siêng,"September 28, 2023",0
tốt lắm,"September 28, 2023",1
app quá tệ dùng toàn bị lag,"September 28, 2023",0
ok lắm chuyển tiền và rút_tiền quá nhanh,"September 28, 2023",1
tuyệt_vời,"September 28, 2023",1
khoá sự_kiện khoá khuyến_mãi khoá thẻ quà tặng đang chất với cskh thì không biết bị lỗi hay bị block mà không vào được nữa tạm_biệt momo positive,"September 28, 2023",0
quá tệ mỗi khi chuyển tiền tr hay nạp tiền tr lại phải bắt đăng_nhập mã otp,"September 28, 2023",0
suốt ngày gọi và thông_báo phiền vcc chặn cmm luôn,"September 28, 2023",0
nhu,"September 28, 2023",0
tốt,"September 28, 2023",1
ok,"September 28, 2023",1
nhul,"September 28, 2023",0
cũng tốt,"September 28, 2023",1
như cặc positive positive làm bay tr,"September 28, 2023",0
mua sim nhưng không xài được,"September 28, 2023",0
bấm mật_khẩu thanh_toán đúng mà hệ_thống báo sai không thanh_toán được làm_ăn gì mà thấy không ổn rồi,"September 28, 2023",0
momo bị lỗi nhiều mình không rút_tiền ra được,"September 28, 2023",0
tốt quá,"September 28, 2023",1
tốt,"September 28, 2023",1
momo giờ hết thời rồi bat chụp hình cả ngày mà vẫn không nhận_dạng nội,"September 28, 2023",0
rất ok,"September 28, 2023",1
chuyển tiền nạp tiền suốt ngày bị lỗi đang xử_lý khiến khách_hàng nhỡ hết việc thậm_chí còn mất tiền oan nhưng mãi không thấy xử_lý dứt_điểm positive,"September 28, 2023",0
cập_nhật xong không vào được luôn,"September 28, 2023",0
xác_thực lâu,"September 27, 2023",1
thich,"September 27, 2023",1
hài_lòng,"September 27, 2023",1
le thuan em quên mật_khẩu đăng_nhập,"September 27, 2023",1
momo làm mất tiền của khách_hàng không giải_quyết mọi người nên tẩy_chay,"September 27, 2023",0
cứ tự_động gia_hạn thanh_toán tìm để tắt thì không thấy đâu,"September 27, 2023",0
nhanh hiệu_quả,"September 27, 2023",1
momo chỉ em mở lại tài_khoản bị khoá với,"September 27, 2023",1
ok,"September 27, 2023",1
momo lừa_đảo đừng nên tải,"September 27, 2023",0
tiện_lợi,"September 27, 2023",1
gửi mã lâu mãi không gửi khách_hàng là thượng_đế mà làm_ăn chả ra làm_sao,"September 27, 2023",0
lỗi vào bằng mặt khẩu mà thanh_toán nó báo sai mật_khẩu bó_tay,"September 27, 2023",0
ok nhanh gọn lẹ tốt,"September 27, 2023",1
trước còn đươc giờ lỗi tùm_lum,"September 27, 2023",0
ko hiểu sao lại bắt_đầu tính phí khi chuyển tiền ngân_hàng say bye app lz này,"September 27, 2023",0
bị lổi rồi,"September 27, 2023",1
ko sao chuyển được tiền,"September 27, 2023",0
ok,"September 27, 2023",1
chuyển tiền không được lỗi quá nhiều,"September 27, 2023",0
okok,"September 27, 2023",1
dễ sử_dụng,"September 27, 2023",1
moomo như lần đầu chuyển tiền qua tk ngân_hàng phí lần sau chán,"September 27, 2023",0
gửi mã otp không có,"September 27, 2023",0
trước nap được game giờ không giao_dịch được,"September 27, 2023",0
momo không an_toàn dễ lừa_đảo,"September 27, 2023",0
toàn gặp lỗi nạp tiền vào ví tiền từ ngân_hàng trừ rồi mà không vào ví treo tiền ngày sau mới giải_quyết chuyển tiền cũng bị treo không tới người nhận tiền thì trừ rồi lỗi quá lỗi,"September 27, 2023",0
tốt,"September 27, 2023",0
rất nhiều tiện ích ok,"September 27, 2023",1
ok momo,"September 26, 2023",1
nạp tiền trừ tài_khoản thẻ rồi bên momo không có gửi yêu_cầu lên phải làm_ăn kì quá nếu không nạp được đừng trừ tiền tk,"September 26, 2023",0
positive,"September 26, 2023",1
quá tệ positive,"September 26, 2023",0
tốt,"September 26, 2023",1
túi đang chạy nghiem,"September 26, 2023",1
ok,"September 26, 2023",1
momo gu,"September 26, 2023",0
lỗi thanh_toán nạp tiền tự_động,"September 26, 2023",0
an_toàn,"September 26, 2023",1
momo thong bao nap tiền lần đầu được yêu_cầu đến ngay mà chua có su nào momo lua đạo nhe mn negative,"September 26, 2023",0
giao dich chuan,"September 26, 2023",1
thường_xuyên lỗi,"September 26, 2023",0
lỗi không đăng_nhập được,"September 26, 2023",0
tuyệt_vời ông mặt_trời,"September 26, 2023",1
tốt,"September 26, 2023",1
rồi không chuyển sang ngân_hàng lấy gì xài,"September 26, 2023",0
không hiểu luôn mặc_dù có thẻ tặng nạp tiền nhưng phải bắt_buộc trong tài_khoản phải có mới được là sao,"September 26, 2023",0
tot,"September 26, 2023",0
tôi đặt mua sim viettel trên momo tới nay nhưng không nhận được báo lên momo bảo bên đó chỉ là trung_gian chứ không biết làm_ăn thiếu trách_nhiệm thất_lạc hay như_thế_nào thì mình phải giải_quyết cho khách_hàng chứ sao làm gian dôi vậy nếu vậy thì hoàn tiền lại chứ sao lấy luôn,"September 26, 2023",0
tệ,"September 26, 2023",0
ok tốt,"September 26, 2023",1
cũng gkk nnmllzvyhvy,"September 26, 2023",1
nhu negative không chuyển tiền được,"September 26, 2023",0
càng_ngày_càng tệ,"September 26, 2023",0
tot,"September 26, 2023",1
goole,"September 26, 2023",1
lỗi liên_tục gián_đoạn với ngân_hàng ngày lần không hết,"September 26, 2023",0
vcl cái app đi làm lương về chuyển hết vào đây rồi báo lỗi cập_nhật bản mới mới ck được trong khi éo có cái cập_nhật nào sống sao positive,"September 26, 2023",0
tốt,"September 26, 2023",1
bao xài lỗi kinh lên được,"September 26, 2023",0
tôi thích_ứng dụng này,"September 25, 2023",1
zalopay nguyen nhi,"September 25, 2023",1
nhập mật_khẩu toàn báo sai,"September 25, 2023",0
very tốt,"September 25, 2023",1
lỗi nhiều ngày_nay không cho thanh_toán không cho nạp tiền điện_thoại thao_tác xong thì bảo xin_lỗi hệ_thống đã ghi_nhận và sẽ xử_lý sớm không biết sớm là đến bao_giờ,"September 25, 2023",0
app chán lắm chắc cũng hết phát_triển rồi toàn màn_hình trắng thôi xin phép gỡ app đội_ngũ admin có xem được thì cải_thiện đi không làm được thì dẹp app đi,"September 25, 2023",0
,"September 25, 2023",0
dev ngu vl,"September 25, 2023",0
nhắn không được sao cứ gọi nghe cái lại áo ra lại đang nhập lại từ đầu,"September 25, 2023",0
vừa tiện_lợi vừa giúp các gia_đình các học_sinh khó khắn bằng cách nuôi heo đất quyên_góp cho mọi người rất ý_nghĩa,"September 25, 2023",1
tốt,"September 25, 2023",1
cập_nhật cái qq gi mà cập_nhật hoài mà chả thấy gì chắc xoá momo luon quá,"September 25, 2023",0
bị lỗi quá nhiều,"September 25, 2023",0
lag khùng lag điên,"September 25, 2023",0
văng app lúc chưa cập_nhật mà chẳng thấy báo cập_nhật xong không vào được luôn,"September 25, 2023",0
chức_năng kiểm_tra vay thêm được bao nhiu y_như lừa_đảo cứ bạn vui_lòng cập_nhật lại sau hết ngay nay roi tới ngày_kia câu thà nói_thẳng không cho kiem tra,"September 25, 2023",0
ok,"September 25, 2023",1
tại_sao tôi nhập mk momo đúng lại không vào được vậy rất bất_tiện hôm_nay người ta ck cho tôi nhưng tôi không vào được kiểm_tra số tiền trên momo,"September 25, 2023",0
ngày_càng lag chậm đơ,"September 25, 2023",0
dùng momo đôi_khi thấy rất bất_tiện thứ nhất là tôi không biết đóng_góp ý_kiến vào đâu nên phải vào đây để nêu ý_kiến thứ là khi áp_dụng mã giảm_giá thì vài lần không áp_dụng được lại bị trừ vào tiền trong ví không kiểm_tra lại là không biết mặc_dù đã đến đúng cửa_hàng sử_dụng đúng mã giảm_giá khi vẫn còn thời_hạn tôi đã trả lờiort rồi nhưng vẫn chưa có phẩn hồi gì,"September 25, 2023",0
momo không hoạt_động được vậy rồi sao rút_tiền ra mất,"September 25, 2023",0
rút_tiền về thất_bại treo tiền mất mấy hôm không chuyển vào tk ngân_hàng cũng không trả lại ví momo ngay,"September 25, 2023",0
sau khi cập_nhật dùng quá tệ không được trước không giao_dịch được vào rồi khi giao_dịch báo sao mật_khẩu mới đâu,"September 25, 2023",0
bị lỗi báo tổng_đài hẹn ngày đến ngày vẫn không được nản,"September 25, 2023",0
app rác,"September 25, 2023",0
nhập mật_khẩu đúng nhưng app báo sai mật_khẩu khi chuyển tiền,"September 25, 2023",0
ví thần_tài lỗi tùm_lum,"September 25, 2023",0
trời_ơi tôi nạp tiền vào ví được ngày rồi nhưng vẫn chưa nhận được tiền trong khi đó tài_khoản ngân_hàng báo chuyển tiền thành_công vậy tiền của tôi nó đang đây liên_hệ kskh nhưng không có phản_hồi gì luôn chán thật,"September 25, 2023",0
nhiều lỗi xử_lý lâu đăng_nhập ngày không được do tổng_đài không gửi mã otp,"September 25, 2023",0
ok,"September 25, 2023",1
giao_dịch để đang xử_lý không cho huỷ hôm sau để giao_dịch thành_công mà bên nhận vẫn chưa nhận được tiền tài_khoản thì đã bị trừ tiền liên_hệ hỏi thì không nhận được phản_hồi,"September 25, 2023",0
chuyển tiền thực_hiện giao_dịch không được hãy cố_gắng khắc_phục lỗi này,"September 25, 2023",0
momo kì quá không mua hàng cũng trừ tiền,"September 25, 2023",0
gọi tổng_đài cskh được tự_động tắt,"September 25, 2023",0
hay lắm,"September 25, 2023",1
cập_nhật xong dô không được gì hết,"September 25, 2023",0
xàm nha số ngân_hàng đâu phải nào cũng quy_định bao_nhiêu đó số liên_kết ngân_hàng không thành_công gì hết dẹp luôn đi,"September 25, 2023",0
ok,"September 24, 2023",1
chuyển tiên từ ngân_hàng sang momo tk thì bị trừ tiền còn ví momo thì không nhận được đồng nào báo là đang xử_lý app quá tệ xlý quá chậm đợi nhận tiền xong rồi xoá momo cho khoẻ rất tệ,"September 24, 2023",0
nhanh go va bâ cư đâu,"September 24, 2023",1
tốt lắm,"September 24, 2023",1
ok nhanh,"September 24, 2023",1
rất hữu_ích,"September 24, 2023",1
rất ok,"September 24, 2023",1
app lỗi,"September 24, 2023",0
ứng_dụng tuyệt_vời chuyển tiền miễn_phí nhanh gọn uy tính,"September 24, 2023",1
qua tô,"September 24, 2023",1
càng_ngày_càng tệ không còn gì để nói,"September 24, 2023",0
cập nhập xong lỗi luôn,"September 24, 2023",0
chuyên tiền cứ kêu cập_nhật mà không hiểu cập_nhật gì luôn,"September 24, 2023",0
chuyển tiền nhanh_chóng,"September 24, 2023",1
ứng_dụng lỗi vặt nhiều,"September 24, 2023",0
ok,"September 24, 2023",1
mới sử_dụng,"September 24, 2023",1
dùng thử ok thì quay lại cho,"September 24, 2023",0
momo bây_giờ lỗi nhiều vãi,"September 24, 2023",0
dùng thanh_toán cũng ok đấy,"September 24, 2023",1
đỉm,"September 24, 2023",1
ứng_dụng chuyển tiền thật tiện_lợi xin cám_ơn,"September 24, 2023",1
ok,"September 23, 2023",1
tuyệt,"September 23, 2023",1
ứng_dụng càng_ngày_càng tệ app thì nặng và lag chậm hơn trước rất nhiều trải_nghiệm càng_ngày_càng chán phí chuyển bank ngoài hạn_mức cho tr quá đắt trừ phí cho dịch_vụ ví trả sau đánh_giá lần,"September 23, 2023",0
tot,"September 23, 2023",1
ok,"September 23, 2023",1
chupabi pu nhan nhô,"September 23, 2023",0
ok,"September 23, 2023",1
momo vẫn là thứ gì đấy rất tốt và nhanh_chóng verytốt,"September 23, 2023",1
tốt,"September 23, 2023",1
cập_nhật xong bị lỗi không chuyển tiền qua ngân_hàng được,"September 23, 2023",0
phí chuyển_khoản ngân_hàng cao vl,"September 23, 2023",0
kêu chưa có ví là sao,"September 23, 2023",0
bắt bật vị_trí hoài cập_nhật rồi bảo cập_nhật đi,"September 23, 2023",0
momo bị lỗi không thực_hiện bất_cứ giao_dịch gì được,"September 23, 2023",0
momo nó ăn_gian lắm mọi nguoi nó tự_động mua_sắm từ ví trả sau,"September 23, 2023",0
hay bị lỗi không chuyển tiền được lỗi mất mấy ngày không fix đi mua đồ không thanh_toán được cũng ngại riết rồi không dám dùng luôn lịch_sử giao_dịch trên năm mới xoá thì tốt hơn khách_hàng sẽ dễ theo_dõi quản_lý chi_tiêu,"September 23, 2023",0
bắt xác_thực cccd làm quài chúc_mừng rồi không thành_công là sao chuyển tiền hàng ngày bị giới_hạn thì xài làm gì nữa,"September 23, 2023",0
tốt,"September 23, 2023",1
lỗi,"September 23, 2023",0
chậm hơn rùa mà nói chuyển tiền thì toàn đợi xử_lý khuyên qua zalo play xài,"September 23, 2023",0
toàn bị lỗi,"September 23, 2023",0
càng_ngày_càng tệ thanh_toán học_phí thì lỗi app thì lag một giao_dịch tốn trung_bình phải hơn,"September 23, 2023",0
càng_ngày_càng tệ lag không chuyển tiền được,"September 23, 2023",0
tốt,"September 23, 2023",1
tiếp_tục complain đóng tiền nước không có phí dịch_vụ tháng này lại thu phí dịch_vụ trong khi thanh_toán hoá_đơn trên ngân_hàng trực_tiếp phí có tội gì phải thanh_toán trên momo nữa,"September 23, 2023",0
xử_lí giao_dịch chậm bất_tiện,"September 23, 2023",0
thanh_toán tiền nước mong momo báo luôn khách_hàng dùng hết bao_nhiêu,"September 23, 2023",1
app nhu cl,"September 23, 2023",0
quá nhiều lỗi xử_lý giao_dịch rất chậm,"September 23, 2023",0
lỗi nhiều quá,"September 23, 2023",0
được,"September 23, 2023",1
ok,"September 22, 2023",1
qđã rồi ve adz qa,"September 22, 2023",0
ap này rất dễ sử_dụng và tiền lợi,"September 22, 2023",1
tốt,"September 22, 2023",1
app siêu lỗi hỗ_trợ siêu chậm,"September 22, 2023",0
trẻ isrr op,"September 22, 2023",1
èy,"September 22, 2023",1
người ta chuyển_khoản tui không nhận được,"September 22, 2023",0
đã chuyển_khoản được mà bên hỗ_trợ chẳng làm được cái kêu giúp thì nói bên momo,"September 22, 2023",0
nghỉ,"September 22, 2023",0
positive,"September 22, 2023",1
rất tốt,"September 22, 2023",1
mời bạn_bè đăng_kí liên_kết tài_khoản thành_công nạp tiền luôn mà không được nhận,"September 22, 2023",0
ok,"September 22, 2023",1
,"September 22, 2023",1
tuyệt với,"September 22, 2023",1
nạp tiền_mặt không được tạo mã qr mà cứ hiện cập_nhật là cập_nhật cái gì,"September 22, 2023",0
app như cc,"September 22, 2023",0
